experiment_id,execution_attempt,sequence,run_id,task,model,condition,reset_state,repetition,run_purpose,functional_valid,semantic_pass,semantic_fail,architecture_applicable,architecture_violated,raw_architecture_violations,input_tokens,cache_creation_input_tokens,cache_read_input_tokens,total_input_tokens,total_output_tokens,model_wall_seconds,total_run_seconds,provider_cost_usd,total_tool_calls,exploration_calls,read_calls,grep_calls,glob_calls,bash_calls,edit_calls,write_calls,unique_files_read,unique_files_modified,files_reedited,ci_command_runs,test_command_runs,lines_added,lines_removed,net_lines,checkpoint_status,max_turn_status,run_status,eligible_for_analysis,reason_if_excluded,artifact_path,evidence_hash_if_available,notes
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,12,afci-bs2-t5-c1-real-r1-non-reset-a1-53749bab5074,T5,claude-sonnet-5,C1,NON_RESET,1,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,true,5,0,1,1,,97,53353,2212518,2265968,17488,342.571,1381.028,1.2464843999999997,53,16,16,0,0,27,8,2,15,7,2,2,0,70,1,69,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,block partner functionally invalid; no C4/C1 pair can be formed,D:\afci-b2\runs\afci-bs2-t5-c1-real-r1-non-reset-a1-53749bab5074,,"block=T5|R1; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=49/96; completion=COMPLETED_NATURALLY; permission_denials=0; gate_command_runs=8; failed_gate_cycles=0; files_changed=6; target_violation=True; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,13,afci-bs2-t2-c4-real-r1-non-reset-a1-c5458013f1ab,T2,claude-sonnet-5,C4,NON_RESET,1,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,true,4,0,1,0,,121,63699,3394824,3458644,21765,640.788,1341.64,1.7274791999999994,68,22,18,4,0,32,11,3,16,9,2,6,0,162,4,158,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,block partner functionally invalid; no C4/C1 pair can be formed,D:\afci-b2\runs\afci-bs2-t2-c4-real-r1-non-reset-a1-c5458013f1ab,,"block=T2|R1; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=61/96; completion=COMPLETED_NATURALLY; permission_denials=4; gate_command_runs=14; failed_gate_cycles=2; files_changed=7; target_violation=False; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,14,afci-bs2-t2-c1-real-r1-non-reset-a1-704a8aa2f528,T2,claude-sonnet-5,C1,NON_RESET,1,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,false,3,1,1,0,,123,56552,2963189,3019864,18723,397.284,1347.068,1.5094827000000004,65,15,14,1,0,38,10,2,14,8,1,4,0,155,13,142,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,functionally invalid: 1 of 4 semantic cases did not pass,D:\afci-b2\runs\afci-bs2-t2-c1-real-r1-non-reset-a1-704a8aa2f528,,"block=T2|R1; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=62/96; completion=COMPLETED_NATURALLY; permission_denials=5; gate_command_runs=16; failed_gate_cycles=0; files_changed=7; target_violation=False; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,15,afci-bs2-t1-c1-real-r1-non-reset-a1-590c2d657965,T1,claude-sonnet-5,C1,NON_RESET,1,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,false,3,1,1,0,,103,55973,2458843,2514919,16031,675.289,1483.269,1.3142648999999995,55,13,10,2,1,31,10,1,10,6,3,3,0,236,2,234,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,functionally invalid: 1 of 4 semantic cases did not pass,D:\afci-b2\runs\afci-bs2-t1-c1-real-r1-non-reset-a1-590c2d657965,,"block=T1|R1; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=52/96; completion=COMPLETED_NATURALLY; permission_denials=3; gate_command_runs=11; failed_gate_cycles=0; files_changed=6; target_violation=False; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,16,afci-bs2-t1-c4-real-r1-non-reset-a1-c1758998b40d,T1,claude-sonnet-5,C4,NON_RESET,1,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,false,3,1,1,0,,119,60515,3000717,3061351,18092,771.324,1704.541,1.5350420999999994,62,10,8,2,0,41,9,2,8,5,3,7,0,80,1,79,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,functionally invalid: 1 of 4 semantic cases did not pass,D:\afci-b2\runs\afci-bs2-t1-c4-real-r1-non-reset-a1-c1758998b40d,,"block=T1|R1; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=60/96; completion=COMPLETED_NATURALLY; permission_denials=3; gate_command_runs=24; failed_gate_cycles=4; files_changed=4; target_violation=False; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,17,afci-bs2-t2-c4-real-r3-non-reset-a1-1bc72a654892,T2,claude-sonnet-5,C4,NON_RESET,3,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,true,4,0,1,0,,111,60732,2978818,3039661,18823,691.537,1626.623,1.5407153999999998,64,20,17,3,0,29,12,3,17,9,2,3,0,132,4,128,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-b2\runs\afci-bs2-t2-c4-real-r3-non-reset-a1-1bc72a654892,,"block=T2|R3; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=56/96; completion=COMPLETED_NATURALLY; permission_denials=1; gate_command_runs=10; failed_gate_cycles=0; files_changed=7; target_violation=False; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
V2_BACKSTAGE_PILOT_ATTEMPT_2,1,18,afci-bs2-t2-c1-real-r3-non-reset-a1-5627f19543dc,T2,claude-sonnet-5,C1,NON_RESET,3,AFCI_BACKSTAGE_PILOT_ATTEMPT_2,true,4,0,1,0,,117,61288,3081240,3142645,21994,635.327,1324.072,1.6223609999999993,63,18,15,3,0,31,11,3,15,8,3,1,0,100,4,96,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,true,,D:\afci-b2\runs\afci-bs2-t2-c1-real-r3-non-reset-a1-5627f19543dc,,"block=T2|R3; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=high; runtime_context=CLEAN; runtime=2.1.229; session_unique=True; substrate_tree=4dfadc101db1c9f29b82934db25def67a93a2563; turns_used=59/96; completion=COMPLETED_NATURALLY; permission_denials=2; gate_command_runs=8; failed_gate_cycles=0; files_changed=6; target_violation=False; restraint=all_passed; functional_valid is the SL-V2-BACKSTAGE-PILOT-01 7.2 definition (semantic cases only; restraint recorded separately). Architecture placement is scored independently of functional validity, so this row enters the primary architecture endpoint whether or not it is efficiency-eligible."
V2_BACKSTAGE_TASK_QUALIFICATION_V1,1,1,afci-bq-btq-t5-c1-real-r1-non-reset-a1-1320fbbff9c1,BTQ-T5,claude-sonnet-5,C1,NON_RESET,1,BACKSTAGE_TASK_QUALIFICATION_C1_ONLY,true,5,0,1,1,,191,85694,5056977,5142862,28842,864.342,1667.402,2.4644601,96,26,17,9,0,56,12,2,17,8,4,2,0,63,2,61,NOT_APPLICABLE_NON_RESET,HIT_TURN_CEILING,COMPLETE,false,instrument qualification / C1-only / pre-treatment / not AFCI treatment evidence (SL-V2-BACKSTAGE-TQ-01),D:\afci-bq\runs\afci-bq-btq-t5-c1-real-r1-non-reset-a1-1320fbbff9c1,task_sha256=8db333264895b3d6df869adf27cc419c9adbd696da065cead8bbae610d62ba3d,slot=Q2; rule_family=shared contract / permission ownership; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=VALIDATED; runtime=2.1.229; turns_used=96/96; completion=MAX_TURNS_REACHED; permission_denials=2; gate_command_runs=11; failed_gate_cycles=1; files_changed=6; target_violation=True; labels=instrument qualification; C1-only; pre-treatment; not AFCI treatment evidence
V2_BACKSTAGE_TASK_QUALIFICATION_V1,1,2,afci-bq-btq-t1r-c1-real-r1-non-reset-a1-47df72df5f9c,BTQ-T1R,claude-sonnet-5,C1,NON_RESET,1,BACKSTAGE_TASK_QUALIFICATION_C1_ONLY,true,4,0,1,0,,133,77458,4068010,4145601,21599,790.953,1624.254,2.0095350000000005,66,17,15,2,0,36,12,1,11,7,4,1,0,233,3,230,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,instrument qualification / C1-only / pre-treatment / not AFCI treatment evidence (SL-V2-BACKSTAGE-TQ-01),D:\afci-bq\runs\afci-bq-btq-t1r-c1-real-r1-non-reset-a1-47df72df5f9c,task_sha256=6600ef341a2588f26d250348591b22a52cd34ed90f49d098319e99693ba02aa5,slot=Q1; rule_family=extension-point placement / ownership; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=VALIDATED; runtime=2.1.229; turns_used=67/96; completion=COMPLETED_NATURALLY; permission_denials=0; gate_command_runs=15; failed_gate_cycles=0; files_changed=7; target_violation=False; labels=instrument qualification; C1-only; pre-treatment; not AFCI treatment evidence
V2_BACKSTAGE_TASK_QUALIFICATION_V1,1,3,afci-bq-btq-t5-c1-real-r3-non-reset-a1-83b08e0e9b50,BTQ-T5,claude-sonnet-5,C1,NON_RESET,3,BACKSTAGE_TASK_QUALIFICATION_C1_ONLY,true,5,0,1,1,,191,77064,5315800,5393055,31658,997.345,1971.281,2.5325670000000002,95,28,22,6,0,55,9,3,18,10,1,1,0,70,2,68,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,instrument qualification / C1-only / pre-treatment / not AFCI treatment evidence (SL-V2-BACKSTAGE-TQ-01),D:\afci-bq\runs\afci-bq-btq-t5-c1-real-r3-non-reset-a1-83b08e0e9b50,task_sha256=8db333264895b3d6df869adf27cc419c9adbd696da065cead8bbae610d62ba3d,slot=Q2; rule_family=shared contract / permission ownership; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=VALIDATED; runtime=2.1.229; turns_used=96/96; completion=COMPLETED_NATURALLY; permission_denials=2; gate_command_runs=9; failed_gate_cycles=0; files_changed=8; target_violation=True; labels=instrument qualification; C1-only; pre-treatment; not AFCI treatment evidence
V2_BACKSTAGE_TASK_QUALIFICATION_V1,1,4,afci-bq-btq-t1r-c1-real-r2-non-reset-a1-82edede5f386,BTQ-T1R,claude-sonnet-5,C1,NON_RESET,2,BACKSTAGE_TASK_QUALIFICATION_C1_ONLY,true,4,0,1,0,,117,55993,2747221,2803331,20455,898.632,2210.502,1.4673002999999998,62,15,13,0,2,36,10,1,11,6,3,4,0,232,1,231,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,instrument qualification / C1-only / pre-treatment / not AFCI treatment evidence (SL-V2-BACKSTAGE-TQ-01),D:\afci-bq\runs\afci-bq-btq-t1r-c1-real-r2-non-reset-a1-82edede5f386,task_sha256=6600ef341a2588f26d250348591b22a52cd34ed90f49d098319e99693ba02aa5,slot=Q1; rule_family=extension-point placement / ownership; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=VALIDATED; runtime=2.1.229; turns_used=59/96; completion=COMPLETED_NATURALLY; permission_denials=2; gate_command_runs=15; failed_gate_cycles=0; files_changed=6; target_violation=False; labels=instrument qualification; C1-only; pre-treatment; not AFCI treatment evidence
V2_BACKSTAGE_TASK_QUALIFICATION_V1,1,5,afci-bq-btq-c02-c1-real-r3-non-reset-a1-c9890331d9a7,BTQ-C02,claude-sonnet-5,C1,NON_RESET,3,BACKSTAGE_TASK_QUALIFICATION_C1_ONLY,true,4,0,1,0,,113,55139,2397281,2452533,14129,1307.857,4563.352,1.2622922999999997,57,17,10,6,1,33,6,1,5,4,3,6,0,76,3,73,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,instrument qualification / C1-only / pre-treatment / not AFCI treatment evidence (SL-V2-BACKSTAGE-TQ-01),D:\afci-bq\runs\afci-bq-btq-c02-c1-real-r3-non-reset-a1-c9890331d9a7,task_sha256=a84a926b6e2c24a08a2c29888ccd63a3a4d6df1fc93d18c0ea5c3d7038902cc9,slot=Q3; rule_family=shared contract / permission ownership; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=VALIDATED; runtime=2.1.229; turns_used=57/96; completion=COMPLETED_NATURALLY; permission_denials=3; gate_command_runs=17; failed_gate_cycles=3; files_changed=4; target_violation=False; labels=instrument qualification; C1-only; pre-treatment; not AFCI treatment evidence
V2_BACKSTAGE_TASK_QUALIFICATION_V1,1,6,afci-bq-btq-c04-c1-real-r2-non-reset-a1-a70eb850c229,BTQ-C04,claude-sonnet-5,C1,NON_RESET,2,BACKSTAGE_TASK_QUALIFICATION_C1_ONLY,true,4,0,1,0,,157,91864,5462366,5554387,46111,848.95,1621.979,2.8820298,106,39,33,3,3,53,7,7,32,10,2,5,0,59,31,28,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,instrument qualification / C1-only / pre-treatment / not AFCI treatment evidence (SL-V2-BACKSTAGE-TQ-01),D:\afci-bq\runs\afci-bq-btq-c04-c1-real-r2-non-reset-a1-a70eb850c229,task_sha256=ed65b5e932924c5e8c977987044e726431efc66aec4ea4d13b857776e63c2bf9,slot=Q4; rule_family=package / role ownership; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=VALIDATED; runtime=2.1.229; turns_used=79/96; completion=COMPLETED_NATURALLY; permission_denials=23; gate_command_runs=7; failed_gate_cycles=2; files_changed=5; target_violation=False; labels=instrument qualification; C1-only; pre-treatment; not AFCI treatment evidence
V2_BACKSTAGE_TASK_QUALIFICATION_V1,1,7,afci-bq-btq-c05-c1-real-r1-non-reset-a1-ff81fe759ad6,BTQ-C05,claude-sonnet-5,C1,NON_RESET,1,BACKSTAGE_TASK_QUALIFICATION_C1_ONLY,true,4,0,1,0,,167,118817,7287526,7406510,37622,1136.501,4154.039,3.4639908000000004,97,18,13,5,0,71,4,4,13,7,1,1,0,139,1,138,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,instrument qualification / C1-only / pre-treatment / not AFCI treatment evidence (SL-V2-BACKSTAGE-TQ-01),D:\afci-bq\runs\afci-bq-btq-c05-c1-real-r1-non-reset-a1-ff81fe759ad6,task_sha256=7197af4dee32739c157dcc9bfd897b6ae6433df64bb595c87329ee71bb87635a,slot=Q5; rule_family=shared contract / API ownership; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=VALIDATED; runtime=2.1.229; turns_used=84/96; completion=COMPLETED_NATURALLY; permission_denials=10; gate_command_runs=22; failed_gate_cycles=6; files_changed=5; target_violation=False; labels=instrument qualification; C1-only; pre-treatment; not AFCI treatment evidence
V2_BACKSTAGE_TASK_QUALIFICATION_V1,1,8,afci-bq-btq-c02-c1-real-r2-non-reset-a1-c1ab024f2ec4,BTQ-C02,claude-sonnet-5,C1,NON_RESET,2,BACKSTAGE_TASK_QUALIFICATION_C1_ONLY,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,NOT_APPLICABLE_NON_RESET,,INFRASTRUCTURE_INVALID_NON_OBSERVATION,false,"instrument qualification / C1-only / pre-treatment / not AFCI treatment evidence (SL-V2-BACKSTAGE-TQ-01); attempt 1 failed in workspace preparation before task delivery (WORKSPACE_PREPARATION_FAILED, SL-V2-BACKSTAGE-TQ-01-D1)",D:\afci-bq\runs\afci-bq-btq-c02-c1-real-r2-non-reset-a1-c1ab024f2ec4,task_sha256=a84a926b6e2c24a08a2c29888ccd63a3a4d6df1fc93d18c0ea5c3d7038902cc9,slot=Q3; model_invoked=False; task_delivered=False; replaced_by_execution_attempt=2
V2_BACKSTAGE_TASK_QUALIFICATION_V1,2,8,afci-bq-btq-c02-c1-real-r2-non-reset-a2-839d3f56c33f,BTQ-C02,claude-sonnet-5,C1,NON_RESET,2,BACKSTAGE_TASK_QUALIFICATION_C1_ONLY,true,4,0,1,0,,155,68139,3052938,3121232,17979,1206.394,3716.522,1.5948654,77,31,14,12,5,36,9,1,6,4,3,7,0,78,1,77,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,instrument qualification / C1-only / pre-treatment / not AFCI treatment evidence (SL-V2-BACKSTAGE-TQ-01),D:\afci-bq\runs\afci-bq-btq-c02-c1-real-r2-non-reset-a2-839d3f56c33f,task_sha256=a84a926b6e2c24a08a2c29888ccd63a3a4d6df1fc93d18c0ea5c3d7038902cc9,slot=Q3; rule_family=shared contract / permission ownership; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=VALIDATED; runtime=2.1.229; turns_used=78/96; completion=COMPLETED_NATURALLY; permission_denials=4; gate_command_runs=17; failed_gate_cycles=3; files_changed=3; target_violation=False; labels=instrument qualification; C1-only; pre-treatment; not AFCI treatment evidence
V2_BACKSTAGE_TASK_QUALIFICATION_V1,1,9,afci-bq-btq-t5-c1-real-r2-non-reset-a1-40004c10a9b9,BTQ-T5,claude-sonnet-5,C1,NON_RESET,2,BACKSTAGE_TASK_QUALIFICATION_C1_ONLY,true,5,0,1,1,,191,91329,6029035,6120555,33857,972.3,2227.362,2.8651124999999995,96,33,19,12,2,50,11,2,19,8,3,5,0,74,2,72,NOT_APPLICABLE_NON_RESET,HIT_TURN_CEILING,COMPLETE,false,instrument qualification / C1-only / pre-treatment / not AFCI treatment evidence (SL-V2-BACKSTAGE-TQ-01),D:\afci-bq\runs\afci-bq-btq-t5-c1-real-r2-non-reset-a1-40004c10a9b9,task_sha256=8db333264895b3d6df869adf27cc419c9adbd696da065cead8bbae610d62ba3d,slot=Q2; rule_family=shared contract / permission ownership; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=VALIDATED; runtime=2.1.229; turns_used=96/96; completion=MAX_TURNS_REACHED; permission_denials=6; gate_command_runs=12; failed_gate_cycles=1; files_changed=7; target_violation=True; labels=instrument qualification; C1-only; pre-treatment; not AFCI treatment evidence
V2_BACKSTAGE_TASK_QUALIFICATION_V1,1,10,afci-bq-btq-c05-c1-real-r3-non-reset-a1-528dee72f4e8,BTQ-C05,claude-sonnet-5,C1,NON_RESET,3,BACKSTAGE_TASK_QUALIFICATION_C1_ONLY,true,4,0,1,0,,155,93545,4682573,4776273,25803,821.994,3390.694,2.3535519,83,20,17,3,0,56,4,3,15,5,2,6,0,55,1,54,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,instrument qualification / C1-only / pre-treatment / not AFCI treatment evidence (SL-V2-BACKSTAGE-TQ-01),D:\afci-bq\runs\afci-bq-btq-c05-c1-real-r3-non-reset-a1-528dee72f4e8,task_sha256=7197af4dee32739c157dcc9bfd897b6ae6433df64bb595c87329ee71bb87635a,slot=Q5; rule_family=shared contract / API ownership; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=VALIDATED; runtime=2.1.229; turns_used=78/96; completion=COMPLETED_NATURALLY; permission_denials=4; gate_command_runs=19; failed_gate_cycles=4; files_changed=3; target_violation=False; labels=instrument qualification; C1-only; pre-treatment; not AFCI treatment evidence
V2_BACKSTAGE_TASK_QUALIFICATION_V1,1,11,afci-bq-btq-c04-c1-real-r1-non-reset-a1-ce274356dbfd,BTQ-C04,claude-sonnet-5,C1,NON_RESET,1,BACKSTAGE_TASK_QUALIFICATION_C1_ONLY,true,4,0,1,0,,129,83043,4201078,4284250,36271,1069.018,2377.225,2.303033399999999,85,35,30,4,1,36,8,6,29,10,2,4,0,71,49,22,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,instrument qualification / C1-only / pre-treatment / not AFCI treatment evidence (SL-V2-BACKSTAGE-TQ-01),D:\afci-bq\runs\afci-bq-btq-c04-c1-real-r1-non-reset-a1-ce274356dbfd,task_sha256=ed65b5e932924c5e8c977987044e726431efc66aec4ea4d13b857776e63c2bf9,slot=Q4; rule_family=package / role ownership; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=VALIDATED; runtime=2.1.229; turns_used=65/96; completion=COMPLETED_NATURALLY; permission_denials=3; gate_command_runs=12; failed_gate_cycles=1; files_changed=7; target_violation=False; labels=instrument qualification; C1-only; pre-treatment; not AFCI treatment evidence
V2_BACKSTAGE_TASK_QUALIFICATION_V1,1,12,afci-bq-btq-c05-c1-real-r2-non-reset-a1-92c2397397d8,BTQ-C05,claude-sonnet-5,C1,NON_RESET,2,BACKSTAGE_TASK_QUALIFICATION_C1_ONLY,true,4,0,1,0,,191,103778,7325463,7429432,38854,1094.978,4227.907,3.403689900000001,100,13,12,0,1,78,5,4,11,5,2,5,0,54,1,53,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,instrument qualification / C1-only / pre-treatment / not AFCI treatment evidence (SL-V2-BACKSTAGE-TQ-01),D:\afci-bq\runs\afci-bq-btq-c05-c1-real-r2-non-reset-a1-92c2397397d8,task_sha256=7197af4dee32739c157dcc9bfd897b6ae6433df64bb595c87329ee71bb87635a,slot=Q5; rule_family=shared contract / API ownership; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=VALIDATED; runtime=2.1.229; turns_used=96/96; completion=COMPLETED_NATURALLY; permission_denials=9; gate_command_runs=19; failed_gate_cycles=2; files_changed=3; target_violation=False; labels=instrument qualification; C1-only; pre-treatment; not AFCI treatment evidence
V2_BACKSTAGE_TASK_QUALIFICATION_V1,1,13,afci-bq-btq-t1r-c1-real-r3-non-reset-a1-b99d5fae56d9,BTQ-T1R,claude-sonnet-5,C1,NON_RESET,3,BACKSTAGE_TASK_QUALIFICATION_C1_ONLY,true,4,0,1,0,,107,54528,2550453,2605088,17306,684.42,1790.905,1.3522148999999999,56,16,11,5,0,30,9,1,9,5,3,5,0,153,1,152,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,instrument qualification / C1-only / pre-treatment / not AFCI treatment evidence (SL-V2-BACKSTAGE-TQ-01),D:\afci-bq\runs\afci-bq-btq-t1r-c1-real-r3-non-reset-a1-b99d5fae56d9,task_sha256=6600ef341a2588f26d250348591b22a52cd34ed90f49d098319e99693ba02aa5,slot=Q1; rule_family=extension-point placement / ownership; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=VALIDATED; runtime=2.1.229; turns_used=54/96; completion=COMPLETED_NATURALLY; permission_denials=2; gate_command_runs=13; failed_gate_cycles=2; files_changed=5; target_violation=False; labels=instrument qualification; C1-only; pre-treatment; not AFCI treatment evidence
V2_BACKSTAGE_TASK_QUALIFICATION_V1,1,14,afci-bq-btq-c04-c1-real-r3-non-reset-a1-ec1b6502e110,BTQ-C04,claude-sonnet-5,C1,NON_RESET,3,BACKSTAGE_TASK_QUALIFICATION_C1_ONLY,true,4,0,1,0,,119,63222,3115703,3179044,25351,704.065,1605.539,1.6946648999999996,77,32,27,5,0,35,4,6,27,9,1,3,0,64,5,59,NOT_APPLICABLE_NON_RESET,UNDER_CEILING,COMPLETE,false,instrument qualification / C1-only / pre-treatment / not AFCI treatment evidence (SL-V2-BACKSTAGE-TQ-01),D:\afci-bq\runs\afci-bq-btq-c04-c1-real-r3-non-reset-a1-ec1b6502e110,task_sha256=ed65b5e932924c5e8c977987044e726431efc66aec4ea4d13b857776e63c2bf9,slot=Q4; rule_family=package / role ownership; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=VALIDATED; runtime=2.1.229; turns_used=60/96; completion=COMPLETED_NATURALLY; permission_denials=1; gate_command_runs=13; failed_gate_cycles=1; files_changed=4; target_violation=False; labels=instrument qualification; C1-only; pre-treatment; not AFCI treatment evidence
V2_BACKSTAGE_TASK_QUALIFICATION_V1,1,15,afci-bq-btq-c02-c1-real-r1-non-reset-a1-4d4060093c81,BTQ-C02,claude-sonnet-5,C1,NON_RESET,1,BACKSTAGE_TASK_QUALIFICATION_C1_ONLY,true,4,0,1,0,,191,66102,4252490,4318783,26381,1263.089,4480.682,2.0686470000000003,97,30,19,9,2,59,7,1,8,4,3,4,0,103,1,102,NOT_APPLICABLE_NON_RESET,HIT_TURN_CEILING,COMPLETE,false,instrument qualification / C1-only / pre-treatment / not AFCI treatment evidence (SL-V2-BACKSTAGE-TQ-01),D:\afci-bq\runs\afci-bq-btq-c02-c1-real-r1-non-reset-a1-4d4060093c81,task_sha256=a84a926b6e2c24a08a2c29888ccd63a3a4d6df1fc93d18c0ea5c3d7038902cc9,slot=Q3; rule_family=shared contract / permission ownership; model_invoked=True; model_readback=claude-sonnet-5; effort_readback=VALIDATED; runtime=2.1.229; turns_used=96/96; completion=MAX_TURNS_REACHED; permission_denials=9; gate_command_runs=7; failed_gate_cycles=2; files_changed=3; target_violation=False; labels=instrument qualification; C1-only; pre-treatment; not AFCI treatment evidence
